California,House,H,Open Primary,X,19,Jason Anderson,Anderson,20077374
California,House,H,Open Primary,X,19,Sean Dougherty,Dougherty,20077126
California,House,H,Open Primary,X,19,Jimmy Panetta,Panetta,65030
California,House,H,Open Primary,X,2,Jason  Brisendine,Brisendine,20077640
California,House,H,Open Primary,X,2,Chris Coulombe,Coulombe,20075034
California,House,H,Open Primary,X,2,Tief Gibbs,Gibbs,20077091
California,House,H,Open Primary,X,2,Jared Huffman,Huffman,62063
California,House,H,Open Primary,X,2,Jolian Kangas,Kangas,20077362
California,House,H,Open Primary,X,20,Mike Boudreaux,Boudreaux,20077595
California,House,H,Open Primary,X,20,Ben Dewell,Dewell,20075085
California,House,H,Open Primary,X,20,Stan Ellis,Ellis,20077648
California,House,H,Open Primary,X,20,T.J. Esposito,Esposito,20077647
California,House,H,Open Primary,X,20,Vince Fong,Fong,20077666
California,House,H,Open Primary,X,20,David Giglio,Giglio,20075017
California,House,H,Open Primary,X,20,Kyle Kirkland,Kirkland,20077649
California,House,H,Open Primary,X,20,Kelly Kulikoff,Kulikoff,20077650
California,House,H,Open Primary,X,20,Andy Morales,Morales,20077128
California,House,H,Open Primary,X,20,Matt Stoll,Stoll,20075089
California,House,H,Open Primary,X,20,Marisa Wood,Wood,20077129
California,House,H,Open Primary,X,21,Jim Costa,Costa,6818
California,House,H,Open Primary,X,21,Michael Maher,Maher,20075023
California,House,H,Open Primary,X,22,Melissa Hurtado,Hurtado,20077132
California,House,H,Open Primary,X,22,Chris Mathys,Mathys,20075090
California,House,H,Open Primary,X,22,Rudy Salas,Salas,20075024
California,House,H,Open Primary,X,22,David Valadao,Valadao,62229
California,House,H,Open Primary,X,23,Derek Marshall,Marshall,20075025
California,House,H,Open Primary,X,23,Jay Obernolte,Obernolte,20073428
California,House,H,Open Primary,X,24,Salud Carbajal,Carbajal,65043
California,House,H,Open Primary,X,24,Thomas Cole,Cole,20077135
California,House,H,Open Primary,X,24,Helena Pasquarella,Pasquarella,20077376
California,House,H,Open Primary,X,25,Ryan Dean Burkett,Burkett,20076054
California,House,H,Open Primary,X,25,Miguel Chapa,Chapa,20077136
California,House,H,Open Primary,X,25,Oscar Ortiz,Ortiz,20077652
California,House,H,Open Primary,X,25,Raul Ruiz,Ruiz,62342
California,House,H,Open Primary,X,25,Ceci Truman,Truman,20075099
California,House,H,Open Primary,X,25,Ian Weeks,Weeks,20077137
California,House,H,Open Primary,X,26,Chris Anstead,Anstead,20077651
California,House,H,Open Primary,X,26,Bruce Boyer,Boyer,20077138
California,House,H,Open Primary,X,26,Julia Brownley,Brownley,62395
California,House,H,Open Primary,X,26,Michael Koslow,Koslow,20077139
California,House,H,Open Primary,X,27,Mike Garcia,Garcia,20073116
California,House,H,Open Primary,X,27,Steve Hill,Hill,20077377
California,House,H,Open Primary,X,27,George Whitesides,Whitesides,20076954
California,House,H,Open Primary,X,28,Jose Castaneda,Castaneda,20077380
California,House,H,Open Primary,X,28,Judy Chu,Chu,52450
California,House,H,Open Primary,X,28,William Patterson,Patterson,20077381
California,House,H,Open Primary,X,28,April Verlato,Verlato,20077378
California,House,H,Open Primary,X,29,Benito Bernal,Bernal,19806
California,House,H,Open Primary,X,29,Angelica Dueñas,Dueñas,19807
California,House,H,Open Primary,X,29,Luz Rivas,Rivas,20077433
California,House,H,Open Primary,X,3,Kevin Kiley,Kiley,20074181
California,House,H,Open Primary,X,3,Jessica Morse,Morse,19746
California,House,H,Open Primary,X,3,Robert Smith,Smith,20077641
California,House,H,Open Primary,X,30,Francesco Arreaga,Arreaga,20077141
California,House,H,Open Primary,X,30,Alex Balekian,Balekian,20077152
California,House,H,Open Primary,X,30,Josh Bocanegra,Bocanegra,20077383
California,House,H,Open Primary,X,30,Steve Dunwoody,Dunwoody,20077143
California,House,H,Open Primary,X,30,Mike Feuer,Feuer,20075859
California,House,H,Open Primary,X,30,Laura Friedman,Friedman,20077144
California,House,H,Open Primary,X,30,Sal Genovese,Genovese,19803
California,House,H,Open Primary,X,30,Emilio Martinez,Martinez,20077154
California,House,H,Open Primary,X,30,Nick Melvoin,Melvoin,20077146
California,House,H,Open Primary,X,30,Courtney Najera,Najera,20077147
California,House,H,Open Primary,X,30,Anthony Portantino,Portantino,20077148
California,House,H,Open Primary,X,30,G Maebe Pudlo,Pudio,20075111
California,House,H,Open Primary,X,30,Jirair Ratevosian,Ratevosian,20077149
California,House,H,Open Primary,X,30,Ben Savage,Savage,20077150
California,House,H,Open Primary,X,30,Sepi Shyne,Shyne,20077151
California,House,H,Open Primary,X,31,Bob Archuleta,Archuleta,20077012
California,House,H,Open Primary,X,31,Pedro Antonio Casas,Casas,20077384
California,House,H,Open Primary,X,31,Gil Cisneros,Cisneros,19823
California,House,H,Open Primary,X,31,Greg Hafif,Hafif,20077156
California,House,H,Open Primary,X,31,Kurt Jose,Jose,20077653
California,House,H,Open Primary,X,31,Erskine Levi,Levi,20077385
California,House,H,Open Primary,X,31,Mary Ann Lutz,Lutz,20077157
California,House,H,Open Primary,X,31,Marie Manvel,Manvel,20077654
California,House,H,Open Primary,X,31,Daniel Martinez,Martinez,20075117
California,House,H,Open Primary,X,31,Susan Rubio,Rubio,20077158
California,House,H,Open Primary,X,32,Dave Abbitt,Abbitt,20077655
California,House,H,Open Primary,X,32,Christopher Ahuja,Ahuja,20077386
California,House,H,Open Primary,X,32,Brad Sherman,Sherman,145
California,House,H,Open Primary,X,32,James Shuster,Shuster,20077163
California,House,H,Open Primary,X,32,Douglas Smith,Smith,20077656
California,House,H,Open Primary,X,32,Larry Thompson,Thompson,20077388
California,House,H,Open Primary,X,32,Trevor Witt,Witt,20077387
California,House,H,Open Primary,X,33,Pete Aguilar,Aguilar,62883
California,House,H,Open Primary,X,33,Tom Herman,Herman,20077164
California,House,H,Open Primary,X,34,David Ferrell,Ferrell,20077390
California,House,H,Open Primary,X,34,Jimmy Gomez,Gomez,19814
California,House,H,Open Primary,X,34,David Kim,Kim,20073437
California,House,H,Open Primary,X,34,Calvin Lee,Lee,20077166
California,House,H,Open Primary,X,34,Aaron Reveles,Reveles,20077391
California,House,H,Open Primary,X,35,Mike Cargile,Cargile,20073438
California,House,H,Open Primary,X,35,Melissa May,May,20077167
California,House,H,Open Primary,X,35,Vijal Suthar,Suthar,20077393
California,House,H,Open Primary,X,35,Norma Torres,Torres,63684
