jurisdiction,cbs_region,precinct_id,party,precinct_total_reg,precinct_total_party_reg,precinct_pct_black,precinct_pct_party_black,precinct_pct_white,precinct_pct_party_white,precinct_pct_nonwhite,precinct_pct_party_nonwhite,precinct_avg_age,precinct_avg_party_age,precinct_pct_una,precinct_pct_party_election_day_lag
DURHAM,2,33-2,Republican,6040,583,0.35,0.09433962264150944,0.3836092715231788,0.7186963979416809,0.6163907284768212,0.28130360205831906,40.43228476821192,43.519725557461406,0.4334437086092715,NA
DURHAM,2,34-1,Democrat,3315,1972,0.4331825037707391,0.592292089249493,0.3770739064856712,0.2712981744421907,0.6229260935143288,0.7287018255578094,46.73273001508296,49.30273833671399,0.33092006033182503,0.33960396039603963
DURHAM,2,34-1,Republican,3315,222,0.4331825037707391,0.1036036036036036,0.3770739064856712,0.7387387387387387,0.6229260935143288,0.26126126126126126,46.73273001508296,48.03603603603604,0.33092006033182503,0.27705627705627706
DURHAM,2,34-2,Democrat,6113,3730,0.522820219204973,0.664343163538874,0.2578112219859316,0.1865951742627346,0.7421887780140684,0.8134048257372655,43.983477834123995,46.60053619302949,0.33191558972681173,0.28290870488322717
DURHAM,2,34-2,Republican,6113,316,0.522820219204973,0.18354430379746836,0.2578112219859316,0.5822784810126582,0.7421887780140684,0.4177215189873418,43.983477834123995,45.04430379746835,0.33191558972681173,0.17391304347826086
DURHAM,2,35-4,Democrat,4841,2260,0.2098739929766577,0.34469026548672566,0.5719892584176823,0.48097345132743363,0.4280107415823177,0.5190265486725664,50.21090683743029,51.03938053097345,0.40962611030778767,NA
DURHAM,2,35-4,Republican,4841,566,0.2098739929766577,0.045936395759717315,0.5719892584176823,0.7985865724381626,0.4280107415823177,0.20141342756183744,50.21090683743029,55.43109540636043,0.40962611030778767,NA
DURHAM,2,35-5,Democrat,4963,2483,0.26496070924843845,0.4071687474828836,0.533951239169857,0.4289166331051148,0.46604876083014307,0.5710833668948853,49.441466854724965,51.35803463552155,0.3943179528510981,NA
DURHAM,2,35-5,Republican,4963,493,0.26496070924843845,0.034482758620689655,0.533951239169857,0.8235294117647058,0.46604876083014307,0.17647058823529413,49.441466854724965,55.83367139959432,0.3943179528510981,NA
DURHAM,2,36,Democrat,3114,1837,0.30732177263969174,0.3941208492106696,0.49229287090558765,0.452367991290147,0.5077071290944123,0.5476320087098531,43.93127809890816,45.47033206314644,0.3400770712909441,0.3796246648793566
DURHAM,2,36,Republican,3114,203,0.30732177263969174,0.08374384236453201,0.49229287090558765,0.7339901477832512,0.5077071290944123,0.2660098522167488,43.93127809890816,50.556650246305416,0.3400770712909441,0.19083969465648856
DURHAM,2,37,Democrat,6392,2878,0.1251564455569462,0.2053509381514941,0.7130788485607009,0.6546212647671994,0.28692115143929914,0.34537873523280055,52.036764705882355,52.35093815149409,0.38000625782227787,0.47898187427689937
DURHAM,2,37,Republican,6392,1057,0.1251564455569462,0.00946073793755913,0.7130788485607009,0.8855250709555346,0.28692115143929914,0.11447492904446546,52.036764705882355,58.0321665089877,0.38000625782227787,0.28998242530755713
DURHAM,2,38,Democrat,8039,4129,0.2694364970767508,0.3778154516832163,0.514243065057843,0.4352143376120126,0.485756934942157,0.5647856623879874,43.99141684289091,44.45846451925406,0.3835054111207862,0.3289542827115082
DURHAM,2,38,Republican,8039,769,0.2694364970767508,0.05071521456436931,0.514243065057843,0.8036410923276983,0.485756934942157,0.19635890767230169,43.99141684289091,50.06371911573472,0.3835054111207862,0.1890547263681592
DURHAM,2,40,Democrat,2419,1406,0.2575444398511782,0.33499288762446655,0.5808185200496073,0.5455192034139402,0.41918147995039273,0.4544807965860597,45.615957007027696,47.38122332859175,0.3356758991318727,0.4047462096242584
DURHAM,2,40,Republican,2419,185,0.2575444398511782,0.08108108108108109,0.5808185200496073,0.7405405405405405,0.41918147995039273,0.2594594594594595,45.615957007027696,46.47027027027027,0.3356758991318727,0.1111111111111111
DURHAM,2,41,Democrat,1343,1016,0.7818317200297841,0.8700787401574803,0.0766939687267312,0.051181102362204724,0.9233060312732688,0.9488188976377953,51.64929262844378,55.25492125984252,0.21518987341772153,0.28620689655172415
DURHAM,2,41,Republican,1343,25,0.7818317200297841,0.56,0.0766939687267312,0.28,0.9233060312732688,0.72,51.64929262844378,44.28,0.21518987341772153,0.125
DURHAM,2,42,Democrat,1292,966,0.7739938080495357,0.8530020703933747,0.0804953560371517,0.053830227743271224,0.9195046439628483,0.9461697722567288,51.797213622291025,55.48550724637681,0.228328173374613,0.2700096432015429
DURHAM,2,42,Republican,1292,22,0.7739938080495357,0.7272727272727273,0.0804953560371517,0.18181818181818182,0.9195046439628483,0.8181818181818182,51.797213622291025,44.77272727272727,0.228328173374613,0.09090909090909091
DURHAM,2,43,Democrat,7260,3632,0.1024793388429752,0.1459251101321586,0.7268595041322314,0.7191629955947136,0.2731404958677686,0.28083700440528636,50.644077134986226,52.34636563876652,0.3859504132231405,0.43247045582442317
DURHAM,2,43,Republican,7260,795,0.1024793388429752,0.011320754716981131,0.7268595041322314,0.8767295597484277,0.2731404958677686,0.12327044025157233,50.644077134986226,56.54591194968553,0.3859504132231405,0.21413934426229508
DURHAM,2,44,Democrat,6796,2987,0.20467922307239553,0.36524941412788753,0.6524426133019423,0.5162370271175092,0.3475573866980577,0.4837629728824908,52.065038257798705,53.13290927351858,0.37507357268981756,0.3238754325259516
DURHAM,2,44,Republican,6796,1222,0.20467922307239553,0.019639934533551555,0.6524426133019423,0.8985270049099836,0.3475573866980577,0.10147299509001637,52.065038257798705,57.815875613747956,0.37507357268981756,0.19865771812080538
DURHAM,2,45,Democrat,5330,2468,0.19418386491557224,0.34764991896272285,0.6643527204502814,0.5360615883306321,0.33564727954971857,0.4639384116693679,52.8125703564728,54.00891410048622,0.348780487804878,0.3540296052631579
DURHAM,2,45,Republican,5330,974,0.19418386491557224,0.008213552361396304,0.6643527204502814,0.9045174537987679,0.33564727954971857,0.09548254620123203,52.8125703564728,57.616016427104725,0.348780487804878,0.22835394862036157
DURHAM,2,46,Democrat,3586,2075,0.3973786949247072,0.5301204819277109,0.3825989960959286,0.30698795180722893,0.6174010039040714,0.6930120481927711,46.39877300613497,47.92915662650602,0.3248745119910764,0.290633608815427
DURHAM,2,46,Republican,3586,320,0.3973786949247072,0.11875,0.3825989960959286,0.71875,0.6174010039040714,0.28125,46.39877300613497,55.821875,0.3248745119910764,0.20738636363636365
DURHAM,2,47,Democrat,1926,1358,0.6910695742471443,0.8004418262150221,0.12357217030114226,0.07879234167893961,0.8764278296988577,0.9212076583210603,48.995327102803735,52.87187039764359,0.2533748701973001,0.25134048257372654
DURHAM,2,47,Republican,1926,73,0.6910695742471443,0.3835616438356164,0.12357217030114226,0.3698630136986301,0.8764278296988577,0.6301369863013698,48.995327102803735,44.76712328767123,0.2533748701973001,0.1746031746031746
DURHAM,2,50,Democrat,4295,2151,0.19464493597206053,0.29381682938168296,0.5918509895227008,0.5230125523012552,0.4081490104772992,0.4769874476987448,44.923166472642606,45.86006508600651,0.38346915017462163,0.46852189781021897
DURHAM,2,50,Republican,4295,470,0.19464493597206053,0.02127659574468085,0.5918509895227008,0.8425531914893617,0.4081490104772992,0.1574468085106383,44.923166472642606,51.32553191489362,0.38346915017462163,0.2301038062283737
DURHAM,2,51,Democrat,5846,2951,0.17054396168320218,0.24466282616062351,0.6503592199794731,0.6008132836326668,0.34964078002052684,0.3991867163673331,47.09305508039685,48.31006438495425,0.39822100581594255,0.48475505310037686
DURHAM,2,51,Republican,5846,520,0.17054396168320218,0.03461538461538462,0.6503592199794731,0.8442307692307692,0.34964078002052684,0.15576923076923077,47.09305508039685,51.925,0.39822100581594255,0.17620481927710843
DURHAM,2,52,Democrat,3515,2384,0.6366998577524894,0.7768456375838926,0.13826458036984351,0.07843959731543625,0.8617354196301564,0.9215604026845637,45.81650071123755,48.39513422818792,0.271977240398293,0.22964106522578154
DURHAM,2,52,Republican,3515,154,0.6366998577524894,0.14285714285714285,0.13826458036984351,0.5454545454545454,0.8617354196301564,0.45454545454545453,45.81650071123755,51.564935064935064,0.271977240398293,0.1511627906976744
DURHAM,2,53-1,Democrat,3397,1596,0.19193405946423314,0.28634085213032584,0.6105387106270238,0.5419799498746867,0.38946128937297614,0.45802005012531327,45.44774801295261,46.46052631578947,0.4162496320282602,0.46153846153846156
DURHAM,2,53-1,Republican,3397,351,0.19193405946423314,0.019943019943019943,0.6105387106270238,0.8376068376068376,0.38946128937297614,0.1623931623931624,45.44774801295261,50.319088319088316,0.4162496320282602,0.14078674948240166
DURHAM,2,53-2,Democrat,5087,2391,0.10654609789659918,0.1606022584692597,0.6868488303518774,0.6470096194061062,0.3131511696481227,0.35299038059389376,47.12640062905445,48.27478042659975,0.4165519952820916,0.5152777777777777
DURHAM,2,53-2,Republican,5087,534,0.10654609789659918,0.011235955056179775,0.6868488303518774,0.8782771535580525,0.3131511696481227,0.12172284644194757,47.12640062905445,51.95692883895131,0.4165519952820916,0.20090634441087613
DURHAM,2,54,Democrat,8424,4522,0.34377967711301044,0.47854931446262716,0.4489553656220323,0.3498452012383901,0.5510446343779677,0.6501547987616099,43.07739791073124,44.54798761609907,0.37701804368471037,0.27380140877073395
DURHAM,2,54,Republican,8424,673,0.34377967711301044,0.06537890044576523,0.4489553656220323,0.7890044576523031,0.5510446343779677,0.21099554234769688,43.07739791073124,45.44725111441308,0.37701804368471037,0.10666666666666667
DURHAM,2,55-11,Democrat,1749,1230,0.7501429388221841,0.8577235772357723,0.10062893081761007,0.06585365853658537,0.89937106918239,0.9341463414634147,48.35734705546027,51.959349593495936,0.26357918810749,0.20730897009966778
DURHAM,2,55-11,Republican,1749,49,0.7501429388221841,0.5306122448979592,0.10062893081761007,0.24489795918367346,0.89937106918239,0.7551020408163265,48.35734705546027,44.244897959183675,0.26357918810749,0.1
DURHAM,2,55-49,Democrat,2512,1037,0.48527070063694266,0.8129218900675024,0.009952229299363057,0.0057859209257473485,0.990047770700637,0.9942140790742526,25.462579617834393,27.966248794599807,0.5835987261146497,0.112668743509865
DURHAM,2,55-49,Republican,2512,5,0.48527070063694266,0.6,0.009952229299363057,0.4,0.990047770700637,0.6,25.462579617834393,25.8,0.5835987261146497,0
DURHAM,2,56,Democrat,5289,2615,0.18453393836263943,0.3005736137667304,0.6799016827377576,0.5954110898661568,0.3200983172622424,0.40458891013384324,51.15617318963887,52.95334608030593,0.3847608243524296,NA
DURHAM,2,56,Republican,5289,611,0.18453393836263943,0.024549918166939442,0.6799016827377576,0.8936170212765957,0.3200983172622424,0.10638297872340426,51.15617318963887,56.96399345335516,0.3847608243524296,NA
EDGECOMBE,1,,Democrat,5763,4181,0.5858060038174562,0.7290121980387467,0.37168141592920356,0.25209280076536716,0.6283185840707964,0.7479071992346329,67.03748047891723,69.36378856732838,0.12597605413846955,NA
EDGECOMBE,1,,Republican,5763,843,0.5858060038174562,0.0937129300118624,0.37168141592920356,0.8766310794780545,0.6283185840707964,0.12336892052194544,67.03748047891723,68.02016607354686,0.12597605413846955,NA
EDGECOMBE,1,0101,Democrat,1995,1520,0.7924812030075188,0.9210526315789473,0.12781954887218044,0.04736842105263158,0.8721804511278195,0.9526315789473684,51.44962406015038,54.45723684210526,0.1649122807017544,0.16489630753667173
EDGECOMBE,1,0101,Republican,1995,138,0.7924812030075188,0.2536231884057971,0.12781954887218044,0.6884057971014492,0.8721804511278195,0.3115942028985507,51.44962406015038,49.391304347826086,0.1649122807017544,0.1724137931034483
EDGECOMBE,1,0102,Democrat,3002,1796,0.4943371085942705,0.7165924276169265,0.4173884077281812,0.23496659242761692,0.5826115922718188,0.765033407572383,54.50832778147901,56.9315144766147,0.20586275816122585,0.20955315870570107
EDGECOMBE,1,0102,Republican,3002,578,0.4943371085942705,0.05709342560553633,0.4173884077281812,0.8737024221453287,0.5826115922718188,0.12629757785467127,54.50832778147901,56.266435986159166,0.20586275816122585,0.21923076923076923
EDGECOMBE,1,0103,Democrat,2235,1186,0.41431767337807607,0.6711635750421585,0.5167785234899329,0.2875210792580101,0.48322147651006714,0.7124789207419899,53.008948545861294,54.28077571669477,0.21431767337807606,0.21559633027522937
EDGECOMBE,1,0103,Republican,2235,562,0.41431767337807607,0.046263345195729534,0.5167785234899329,0.8932384341637011,0.48322147651006714,0.10676156583629894,53.008948545861294,55.11565836298932,0.21431767337807606,0.2834331337325349
EDGECOMBE,1,0104,Democrat,2173,1230,0.4753796594569719,0.7065040650406504,0.4450069028992177,0.24878048780487805,0.5549930971007824,0.751219512195122,51.58490566037736,53.82032520325203,0.2369995398067188,0.2409823484267076
EDGECOMBE,1,0104,Republican,2173,417,0.4753796594569719,0.07673860911270983,0.4450069028992177,0.8657074340527577,0.5549930971007824,0.1342925659472422,51.58490566037736,53.45323741007194,0.2369995398067188,0.29055690072639223
EDGECOMBE,1,0201,Democrat,1144,613,0.44405594405594406,0.7096247960848288,0.47465034965034963,0.2495921696574225,0.5253496503496503,0.7504078303425775,53.12150349650349,56.42088091353997,0.1896853146853147,0.21241379310344827
EDGECOMBE,1,0201,Republican,1144,310,0.44405594405594406,0.041935483870967745,0.47465034965034963,0.8903225806451613,0.5253496503496503,0.10967741935483871,53.12150349650349,53.329032258064515,0.1896853146853147,0.16942148760330578
EDGECOMBE,1,0301,Democrat,408,233,0.4411764705882353,0.703862660944206,0.5,0.26609442060085836,0.5,0.7339055793991416,53.794117647058826,57.94849785407725,0.16666666666666666,0.30141843971631205
EDGECOMBE,1,0301,Republican,408,106,0.4411764705882353,0.05660377358490566,0.5,0.9245283018867925,0.5,0.07547169811320754,53.794117647058826,51.990566037735846,0.16666666666666666,0.16091954022988506
EDGECOMBE,1,0401,Democrat,599,356,0.5258764607679466,0.7837078651685393,0.4273789649415693,0.17696629213483145,0.5726210350584308,0.8230337078651685,52.29716193656093,54.96629213483146,0.1652754590984975,0.29521276595744683
EDGECOMBE,1,0401,Republican,599,142,0.5258764607679466,0.02112676056338028,0.4273789649415693,0.9507042253521126,0.5726210350584308,0.04929577464788732,52.29716193656093,52,0.1652754590984975,0.23140495867768596
EDGECOMBE,1,0501,Democrat,599,319,0.4090150250417362,0.670846394984326,0.44073455759599334,0.2413793103448276,0.5592654424040067,0.7586206896551724,49.242070116861434,52.4294670846395,0.22036727879799667,0.24705882352941178
EDGECOMBE,1,0501,Republican,599,144,0.4090150250417362,0.05555555555555555,0.44073455759599334,0.8402777777777778,0.5592654424040067,0.1597222222222222,49.242070116861434,52.479166666666664,0.22036727879799667,0.2719298245614035
EDGECOMBE,1,0601,Democrat,916,622,0.6768558951965066,0.8778135048231511,0.25655021834061137,0.08842443729903537,0.7434497816593887,0.9115755627009646,54.109170305676855,56.233118971061096,0.18340611353711792,0.2619047619047619
EDGECOMBE,1,0601,Republican,916,123,0.6768558951965066,0.07317073170731707,0.25655021834061137,0.8536585365853658,0.7434497816593887,0.14634146341463414,54.109170305676855,55.26829268292683,0.18340611353711792,0.2636363636363636
EDGECOMBE,1,0701,Democrat,1598,1080,0.6777221526908636,0.8944444444444445,0.22966207759699625,0.06296296296296296,0.7703379224030038,0.937037037037037,51.76032540675845,53.95740740740741,0.17459324155193992,0.1865671641791045
EDGECOMBE,1,0701,Republican,1598,233,0.6777221526908636,0.06866952789699571,0.22966207759699625,0.8755364806866953,0.7703379224030038,0.12446351931330472,51.76032540675845,54.772532188841204,0.17459324155193992,0.18867924528301888
EDGECOMBE,1,0801,Democrat,1458,616,0.30246913580246915,0.625,0.5987654320987654,0.31006493506493504,0.4012345679012346,0.689935064935065,50.40329218106996,54.910714285714285,0.24142661179698216,0.20202020202020202
EDGECOMBE,1,0801,Republican,1458,482,0.30246913580246915,0.02074688796680498,0.5987654320987654,0.9128630705394191,0.4012345679012346,0.08713692946058091,50.40329218106996,51.04149377593361,0.24142661179698216,0.2014218009478673
EDGECOMBE,1,0901,Democrat,1121,396,0.1703835860838537,0.39646464646464646,0.7484388938447815,0.5656565656565656,0.25156110615521854,0.43434343434343436,52.74130240856378,60.30050505050505,0.25245316681534347,0.27078891257995735
EDGECOMBE,1,0901,Republican,1121,435,0.1703835860838537,0.01839080459770115,0.7484388938447815,0.8988505747126436,0.25156110615521854,0.10114942528735632,52.74130240856378,52.09885057471264,0.25245316681534347,0.273972602739726
EDGECOMBE,1,1001,Democrat,2066,1032,0.41723136495643753,0.7160852713178295,0.5058083252662149,0.24321705426356588,0.4941916747337851,0.7567829457364341,51.796708615682476,56.75581395348837,0.21248789932236206,0.23817427385892115
EDGECOMBE,1,1001,Republican,2066,581,0.41723136495643753,0.029259896729776247,0.5058083252662149,0.9018932874354562,0.4941916747337851,0.0981067125645439,51.796708615682476,50.48881239242685,0.21248789932236206,0.212
EDGECOMBE,1,1101,Democrat,973,447,0.32476875642343267,0.6174496644295302,0.579650565262076,0.3042505592841163,0.42034943473792397,0.6957494407158836,52.04933196300103,55.738255033557046,0.20966084275436794,0.2
EDGECOMBE,1,1101,Republican,973,319,0.32476875642343267,0.012539184952978056,0.579650565262076,0.9216300940438872,0.42034943473792397,0.07836990595611286,52.04933196300103,51.46394984326019,0.20966084275436794,0.28719723183391005
EDGECOMBE,1,1201,Democrat,3965,3074,0.8645649432534679,0.939167208848406,0.0403530895334174,0.02081977878985036,0.9596469104665826,0.9791802212101497,49.89886506935687,52.62784645413142,0.1883984867591425,0.16767154751650876
EDGECOMBE,1,1201,Republican,3965,132,0.8645649432534679,0.553030303030303,0.0403530895334174,0.36363636363636365,0.9596469104665826,0.6363636363636364,49.89886506935687,49.45454545454545,0.1883984867591425,0.08333333333333333
EDGECOMBE,1,1202,Democrat,1936,1483,0.8610537190082644,0.9386378961564397,0.042871900826446284,0.020229265003371546,0.9571280991735537,0.9797707349966285,50.209194214876035,53.45380984490897,0.19369834710743802,0.12352941176470589
EDGECOMBE,1,1202,Republican,1936,73,0.8610537190082644,0.6301369863013698,0.042871900826446284,0.3013698630136986,0.9571280991735537,0.6986301369863014,50.209194214876035,47.47945205479452,0.19369834710743802,0.015151515151515152
EDGECOMBE,1,1203,Democrat,3149,1629,0.4922197523023182,0.809085328422345,0.4083836138456653,0.13934929404542665,0.5916163861543348,0.8606507059545734,51.18672594474436,52.9926335174954,0.22134010797078438,0.17966903073286053
EDGECOMBE,1,1203,Republican,3149,808,0.4922197523023182,0.050742574257425746,0.4083836138456653,0.8787128712871287,0.5916163861543348,0.12128712871287128,51.18672594474436,54.19678217821782,0.22134010797078438,0.23544973544973544
EDGECOMBE,1,1204,Democrat,1622,1272,0.8785450061652281,0.9528301886792453,0.03822441430332922,0.014937106918238994,0.9617755856966708,0.985062893081761,51.67262638717632,55.213050314465406,0.18002466091245375,0.1931897150799166
EDGECOMBE,1,1204,Republican,1622,53,0.8785450061652281,0.6792452830188679,0.03822441430332922,0.32075471698113206,0.9617755856966708,0.6792452830188679,51.67262638717632,49.58490566037736,0.18002466091245375,0.11290322580645161
EDGECOMBE,1,1205,Democrat,1161,921,0.8880275624461671,0.9511400651465798,0.026701119724375538,0.013029315960912053,0.9732988802756245,0.9869706840390879,51.91903531438415,54.0586319218241,0.17054263565891473,0.11909262759924386
EDGECOMBE,1,1205,Republican,1161,37,0.8880275624461671,0.7027027027027027,0.026701119724375538,0.1891891891891892,0.9732988802756245,0.8108108108108109,51.91903531438415,47.13513513513514,0.17054263565891473,0.08823529411764706
EDGECOMBE,1,1301,Democrat,1190,396,0.22268907563025211,0.5555555555555556,0.7033613445378152,0.398989898989899,0.2966386554621849,0.601010101010101,50.9,56.583333333333336,0.25630252100840334,0.25
EDGECOMBE,1,1301,Republican,1190,479,0.22268907563025211,0.022964509394572025,0.7033613445378152,0.9290187891440501,0.2966386554621849,0.0709812108559499,50.9,50.430062630480165,0.25630252100840334,0.26208651399491095
EDGECOMBE,1,1401,Democrat,974,247,0.1570841889117043,0.5060728744939271,0.7515400410677618,0.46963562753036436,0.24845995893223818,0.5303643724696356,50.57597535934291,55.2914979757085,0.2597535934291581,0.1484848484848485
EDGECOMBE,1,1401,Republican,974,470,0.1570841889117043,0.01276595744680851,0.7515400410677618,0.9276595744680851,0.24845995893223818,0.07234042553191489,50.57597535934291,52.191489361702125,0.2597535934291581,0.23222748815165878
FORSYTH,4,,Democrat,48388,20890,0.2725882450194263,0.4989468645284825,0.6221170538149955,0.4205361416945907,0.37788294618500456,0.5794638583054093,60.30794825163264,61.73752991862135,0.28564933454575514,NA
FORSYTH,4,,Republican,48388,13491,0.2725882450194263,0.028241049588614633,0.6221170538149955,0.9250611518790305,0.37788294618500456,0.07493884812096953,60.30794825163264,67.3109480394337,0.28564933454575514,NA
FORSYTH,4,012,Democrat,2841,530,0.057726152763111584,0.23018867924528302,0.81450193593805,0.6075471698113207,0.18549806406195002,0.39245283018867927,51.8567405843013,54.926415094339625,0.35163674762407604,0.37896825396825395
FORSYTH,4,012,Republican,2841,1274,0.057726152763111584,0.002354788069073783,0.81450193593805,0.9160125588697017,0.18549806406195002,0.08398744113029827,51.8567405843013,55.06750392464678,0.35163674762407604,0.23710482529118138
FORSYTH,4,013,Democrat,4099,1103,0.1607709197365211,0.44514959202175886,0.7140766040497682,0.4315503173164098,0.28592339595023175,0.5684496826835902,50.724810929495,52.51767905711695,0.35423273969260793,0.3668744434550312
FORSYTH,4,013,Republican,4099,1498,0.1607709197365211,0.014686248331108143,0.7140766040497682,0.9098798397863819,0.28592339595023175,0.09012016021361816,50.724810929495,54.6588785046729,0.35423273969260793,0.22406914893617022
FORSYTH,4,014,Democrat,2321,518,0.09909521757862991,0.3088803088803089,0.7772511848341233,0.5482625482625483,0.22274881516587677,0.4517374517374517,54.19345109866437,56.27220077220077,0.35286514433433863,0.32755298651252407
FORSYTH,4,014,Republican,2321,966,0.09909521757862991,0.012422360248447204,0.7772511848341233,0.906832298136646,0.22274881516587677,0.09316770186335403,54.19345109866437,56.95548654244306,0.35286514433433863,0.2616632860040568
FORSYTH,4,015,Democrat,3815,987,0.16566186107470512,0.46605876393110435,0.7142857142857143,0.4204660587639311,0.2857142857142857,0.5795339412360689,50.01231979030144,50.28976697061803,0.363564875491481,0.4353448275862069
FORSYTH,4,015,Republican,3815,1419,0.16566186107470512,0.014799154334038054,0.7142857142857143,0.904862579281184,0.2857142857142857,0.09513742071881606,50.01231979030144,53.890063424947144,0.363564875491481,0.23693693693693693
FORSYTH,4,016,Democrat,2778,823,0.17638588912886968,0.4532199270959903,0.6792656587473002,0.4106925880923451,0.3207343412526998,0.5893074119076549,49.871130309575236,50.82138517618469,0.36141108711303094,NA
FORSYTH,4,016,Republican,2778,926,0.17638588912886968,0.01079913606911447,0.6792656587473002,0.8930885529157667,0.3207343412526998,0.10691144708423327,49.871130309575236,54.240820734341256,0.36141108711303094,NA
FORSYTH,4,017,Democrat,2098,587,0.1773117254528122,0.4599659284497445,0.678741658722593,0.41396933560477,0.32125834127740704,0.58603066439523,49.41277407054338,51.287904599659285,0.3732125834127741,NA
FORSYTH,4,017,Republican,2098,713,0.1773117254528122,0.009817671809256662,0.678741658722593,0.9172510518934082,0.32125834127740704,0.08274894810659186,49.41277407054338,53.01402524544179,0.3732125834127741,NA
FORSYTH,4,021,Democrat,3777,567,0.048186391315859146,0.2204585537918871,0.8625893566322478,0.6860670194003528,0.1374106433677522,0.31393298059964725,53.19883505427588,58.32804232804233,0.3365104580354779,0.3425076452599388
FORSYTH,4,021,Republican,3777,1914,0.048186391315859146,0.00522466039707419,0.8625893566322478,0.9258098223615465,0.1374106433677522,0.0741901776384535,53.19883505427588,54.540752351097176,0.3365104580354779,0.3037330316742081
FORSYTH,4,031,Democrat,2049,601,0.20546608101512934,0.5474209650582362,0.6705710102489019,0.36772046589018303,0.3294289897510981,0.632279534109817,52.71498291849683,54.26955074875208,0.3064909712054661,0.2808641975308642
FORSYTH,4,031,Republican,2049,807,0.20546608101512934,0.011152416356877323,0.6705710102489019,0.895910780669145,0.3294289897510981,0.10408921933085502,52.71498291849683,56.2998760842627,0.3064909712054661,0.2490118577075099
FORSYTH,4,032,Democrat,3287,1043,0.20870094310921813,0.46883988494726747,0.6437480985701247,0.37679769894535,0.3562519014298753,0.62320230105465,51.34195314876787,52.25407478427613,0.31183449954365683,0.3076923076923077
FORSYTH,4,032,Republican,3287,1184,0.20870094310921813,0.013513513513513514,0.6437480985701247,0.8783783783783784,0.3562519014298753,0.12162162162162163,51.34195314876787,55.65287162162162,0.31183449954365683,0.2482394366197183
FORSYTH,4,033,Democrat,2609,1119,0.395170563434266,0.7167113494191242,0.4400153315446531,0.18141197497765862,0.5599846684553469,0.8185880250223414,49.425067075507854,50.39946380697051,0.32081257186661555,0.25721352019785654
FORSYTH,4,033,Republican,2609,623,0.395170563434266,0.03531300160513644,0.4400153315446531,0.8394863563402889,0.5599846684553469,0.16051364365971107,49.425067075507854,56.337078651685395,0.32081257186661555,0.2204968944099379
FORSYTH,4,034,Democrat,2456,702,0.1982899022801303,0.4985754985754986,0.6482084690553745,0.36182336182336183,0.3517915309446254,0.6381766381766382,50.25773615635179,50.95156695156695,0.3241042345276873,0.22318840579710145
FORSYTH,4,034,Republican,2456,938,0.1982899022801303,0.009594882729211088,0.6482084690553745,0.8923240938166311,0.3517915309446254,0.10767590618336886,50.25773615635179,55.82622601279318,0.3241042345276873,0.23425414364640884
FORSYTH,4,042,Democrat,3817,1534,0.3445113963845952,0.6290743155149935,0.47786219544144615,0.22229465449804434,0.5221378045585539,0.7777053455019557,47.779407911972754,47.8142112125163,0.3340319622740372,0.3153153153153153
FORSYTH,4,042,Republican,3817,976,0.3445113963845952,0.027663934426229508,0.47786219544144615,0.8596311475409836,0.5221378045585539,0.1403688524590164,47.779407911972754,54.5,0.3340319622740372,0.20452310717797442
FORSYTH,4,043,Democrat,3156,1075,0.24397972116603295,0.5302325581395348,0.5310519645120405,0.25116279069767444,0.46894803548795944,0.7488372093023256,47.45152091254753,47.68,0.364702154626109,0.2358490566037736
FORSYTH,4,043,Republican,3156,904,0.24397972116603295,0.024336283185840708,0.5310519645120405,0.8539823008849557,0.46894803548795944,0.14601769911504425,47.45152091254753,54.626106194690266,0.364702154626109,0.23370786516853934
FORSYTH,4,051,Democrat,3248,844,0.10714285714285714,0.2914691943127962,0.7567733990147784,0.5639810426540285,0.24322660098522167,0.43601895734597157,51.83312807881774,52.26066350710901,0.37900246305418717,0.3385012919896641
FORSYTH,4,051,Republican,3248,1145,0.10714285714285714,0.011353711790393014,0.7567733990147784,0.9004366812227074,0.24322660098522167,0.09956331877729258,51.83312807881774,56.531004366812226,0.37900246305418717,0.2445378151260504
FORSYTH,4,052,Democrat,1244,292,0.03778135048231511,0.08561643835616438,0.8810289389067524,0.8184931506849316,0.1189710610932476,0.1815068493150685,56.21543408360129,58.636986301369866,0.39228295819935693,0.6666666666666666
FORSYTH,4,052,Republican,1244,456,0.03778135048231511,0.0021929824561403508,0.8810289389067524,0.9385964912280702,0.1189710610932476,0.06140350877192982,56.21543408360129,59.3421052631579,0.39228295819935693,0.348747591522158
FORSYTH,4,053,Democrat,2904,569,0.07506887052341597,0.2548330404217926,0.7964876033057852,0.6274165202108963,0.20351239669421486,0.37258347978910367,52.1866391184573,52.16695957820738,0.36949035812672176,0.4764595103578154
FORSYTH,4,053,Republican,2904,1244,0.07506887052341597,0.008038585209003215,0.7964876033057852,0.9059485530546624,0.20351239669421486,0.09405144694533762,52.1866391184573,55.62942122186495,0.36949035812672176,0.2894736842105263
FORSYTH,4,054,Democrat,2729,619,0.05496518871381458,0.17124394184168013,0.8449981678270428,0.7318255250403877,0.15500183217295713,0.2681744749596123,53.93001099303774,55.69789983844911,0.38145840967387323,0.5063291139240507
