state,jurisdiction,precinct_id,vote_mode,us_senate_republican_brnovich_pct,us_senate_republican_lamon_pct,us_senate_republican_masters_pct,us_senate_republican_mcguire_pct,us_senate_republican_olson_pct,us_senate_republican_w_pct,us_senate_republican_bertone_pct,us_senate_republican_bozic_pct,us_senate_republican_nq_pct,governor_republican_lake_pct,governor_republican_neely_pct,governor_republican_salmon_pct,governor_republican_robson_pct,governor_republican_tulliani_pct,governor_republican_w_pct,governor_republican_finerd_pct,governor_republican_roldan_pct,governor_republican_schatz_pct,governor_republican_nq_pct,precinct_cbs,county,n,ind,dem,rep,vote10,vote12,vote14,vote16,vote18,vote20,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col
AZ,MARICOPA,0155 CONCORD,Early Voting,0.18,0.276,0.34,0.116,0.08,0.004,0,0,0.004,0.4108527131782946,0.05813953488372093,0.05813953488372093,0.4418604651162791,0.023255813953488372,0.003875968992248062,0,0,0,0.003875968992248062,04013_0155 CONCORD,MARICOPA,1935,606,616,617,811,843,526,1054,1022,1494,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303
AZ,MARICOPA,0155 CONCORD,Election Day,0.14814814814814814,0.3333333333333333,0.4567901234567901,0.037037037037037035,0.024691358024691357,0,0,0,0,0.6666666666666666,0.03571428571428571,0.03571428571428571,0.23809523809523808,0.023809523809523808,0,0,0,0,0,04013_0155 CONCORD,MARICOPA,1935,606,616,617,811,843,526,1054,1022,1494,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303
AZ,MARICOPA,0155 CONCORD,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0155 CONCORD,MARICOPA,1935,606,616,617,811,843,526,1054,1022,1494,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303
AZ,MARICOPA,0155 CONCORD,Total Vote Share,0.17220543806646527,0.29003021148036257,0.3685800604229607,0.09667673716012085,0.06646525679758308,0.0030211480362537764,0,0,0.0030211480362537764,0.47368421052631576,0.05263157894736842,0.05263157894736842,0.391812865497076,0.023391812865497075,0.0029239766081871343,0,0,0,0.0029239766081871343,04013_0155 CONCORD,MARICOPA,1935,606,616,617,811,843,526,1054,1022,1494,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303
AZ,MARICOPA,0156 CONQUISTADOR,Early Voting,0.16317991631799164,0.37656903765690375,0.3158995815899582,0.08158995815899582,0.058577405857740586,0.0020920502092050207,0,0,0.0020920502092050207,0.3979381443298969,0.03711340206185567,0.032989690721649485,0.51340206185567006,0.01443298969072165,0.002061855670103093,0,0,0,0.002061855670103093,04013_0156 CONQUISTADOR,MARICOPA,1372,315,289,692,516,536,507,778,854,1087,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518
AZ,MARICOPA,0156 CONQUISTADOR,Election Day,0.1625,0.275,0.5,0.05,0.0125,0,0,0,0,0.6,0.05,0.025,0.325,0,0,0,0,0,0,04013_0156 CONQUISTADOR,MARICOPA,1372,315,289,692,516,536,507,778,854,1087,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518
AZ,MARICOPA,0156 CONQUISTADOR,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0156 CONQUISTADOR,MARICOPA,1372,315,289,692,516,536,507,778,854,1087,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518
AZ,MARICOPA,0156 CONQUISTADOR,Total Vote Share,0.16308243727598568,0.36200716845878134,0.34229390681003585,0.07706093189964158,0.05197132616487455,0.0017921146953405018,0,0,0.0017921146953405018,0.4265486725663717,0.03893805309734513,0.03185840707964602,0.48672566371681414,0.012389380530973451,0.0017699115044247787,0,0,0,0.0017699115044247787,04013_0156 CONQUISTADOR,MARICOPA,1372,315,289,692,516,536,507,778,854,1087,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518
AZ,MARICOPA,0157 CONTENTION MINE,Early Voting,0.22267206477732793,0.2631578947368421,0.3441295546558704,0.0931174089068826,0.06882591093117409,0.004048582995951417,0,0,0.004048582995951417,0.4899598393574297,0.0321285140562249,0.028112449799196786,0.41767068273092367,0.0321285140562249,0,0,0,0,0,04013_0157 CONTENTION MINE,MARICOPA,1691,575,464,560,609,655,412,897,828,1231,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383
AZ,MARICOPA,0157 CONTENTION MINE,Election Day,0.09090909090909091,0.22727272727272727,0.4772727272727273,0.06818181818181818,0.13636363636363635,0,0,0,0,0.5555555555555556,0.044444444444444446,0.022222222222222223,0.3333333333333333,0.044444444444444446,0,0,0,0,0,04013_0157 CONTENTION MINE,MARICOPA,1691,575,464,560,609,655,412,897,828,1231,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383
AZ,MARICOPA,0157 CONTENTION MINE,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0157 CONTENTION MINE,MARICOPA,1691,575,464,560,609,655,412,897,828,1231,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383
AZ,MARICOPA,0157 CONTENTION MINE,Total Vote Share,0.2027491408934708,0.25773195876288657,0.3642611683848797,0.08934707903780069,0.07903780068728522,0.003436426116838488,0,0,0.003436426116838488,0.5,0.034013605442176874,0.027210884353741496,0.40476190476190477,0.034013605442176874,0,0,0,0,0,04013_0157 CONTENTION MINE,MARICOPA,1691,575,464,560,609,655,412,897,828,1231,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383
AZ,MARICOPA,0158 COPPER,Early Voting,0.22741935483870968,0.25161290322580643,0.3870967741935484,0.08548387096774193,0.04516129032258064,0.0016129032258064516,0,0,0.0016129032258064516,0.42338072669826227,0.011058451816745656,0.0315955766192733,0.4976303317535545,0.03317535545023697,0.001579778830963665,0,0,0,0.001579778830963665,04013_0158 COPPER,MARICOPA,3068,941,803,1177,1301,1369,989,1762,1737,2364,0.488808427,0.511191573,0.165580183,0.228487614,0.33767927,0.268252934,0.804758801,0.005541069,0.053780965,0.135919166,0.322149949,0.274905854,0.402944197,0.254191017,0.745808983,0.200127726,0.604631075
AZ,MARICOPA,0158 COPPER,Election Day,0.1896551724137931,0.3017241379310345,0.4827586206896552,0.02586206896551724,0,0,0,0,0,0.5213675213675214,0.017094017094017096,0.017094017094017096,0.42735042735042733,0.017094017094017096,0,0,0,0,0,04013_0158 COPPER,MARICOPA,3068,941,803,1177,1301,1369,989,1762,1737,2364,0.488808427,0.511191573,0.165580183,0.228487614,0.33767927,0.268252934,0.804758801,0.005541069,0.053780965,0.135919166,0.322149949,0.274905854,0.402944197,0.254191017,0.745808983,0.200127726,0.604631075
AZ,MARICOPA,0158 COPPER,Provisional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04013_0158 COPPER,MARICOPA,3068,941,803,1177,1301,1369,989,1762,1737,2364,0.488808427,0.511191573,0.165580183,0.228487614,0.33767927,0.268252934,0.804758801,0.005541069,0.053780965,0.135919166,0.322149949,0.274905854,0.402944197,0.254191017,0.745808983,0.200127726,0.604631075
AZ,MARICOPA,0158 COPPER,Total Vote Share,0.22116689280868385,0.2591587516960651,0.40298507462686567,0.07598371777476255,0.037991858887381276,0.0013568521031207597,0,0,0.0013568521031207597,0.4394141145139814,0.011984021304926764,0.02929427430093209,0.48601864181091875,0.03062583222370173,0.0013315579227696406,0,0,0,0.0013315579227696406,04013_0158 COPPER,MARICOPA,3068,941,803,1177,1301,1369,989,1762,1737,2364,0.488808427,0.511191573,0.165580183,0.228487614,0.33767927,0.268252934,0.804758801,0.005541069,0.053780965,0.135919166,0.322149949,0.274905854,0.402944197,0.254191017,0.745808983,0.200127726,0.604631075
AZ,MARICOPA,0159 COPPER HILLS,Early Voting,0.2627388535031847,0.2643312101910828,0.31528662420382164,0.09554140127388536,0.03980891719745223,0.011146496815286623,0,0,0.011146496815286623,0.371875,0.015625,0.034375,0.55,0.01875,0.0046875,0,0,0,0.0046875,04013_0159 COPPER HILLS,MARICOPA,2605,685,725,1053,1281,1361,1031,1624,1627,2151,0.473217726,0.526782274,0.144009217,0.203917051,0.316052227,0.336021505,0.882149712,0.00537428,0.047600768,0.06487524,0.278116119,0.294356476,0.427527406,0.315588592,0.684411408,0.271509052,0.61064066
AZ,MARICOPA,0159 COPPER HILLS,Election Day,0.10810810810810811,0.2972972972972973,0.5135135135135135,0.06306306306306306,0.018018018018018018,0,0,0,0,0.5405405405405406,0.009009009009009009,0.009009009009009009,0.44144144144144143,0,0,0,0,0,0,04013_0159 COPPER HILLS,MARICOPA,2605,685,725,1053,1281,1361,1031,1624,1627,2151,0.473217726,0.526782274,0.144009217,0.203917051,0.316052227,0.336021505,0.882149712,0.00537428,0.047600768,0.06487524,0.278116119,0.294356476,0.427527406,0.315588592,0.684411408,0.271509052,0.61064066
AZ,MARICOPA,0159 COPPER HILLS,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0159 COPPER HILLS,MARICOPA,2605,685,725,1053,1281,1361,1031,1624,1627,2151,0.473217726,0.526782274,0.144009217,0.203917051,0.316052227,0.336021505,0.882149712,0.00537428,0.047600768,0.06487524,0.278116119,0.294356476,0.427527406,0.315588592,0.684411408,0.271509052,0.61064066
AZ,MARICOPA,0159 COPPER HILLS,Total Vote Share,0.2395128552097429,0.2692828146143437,0.34506089309878213,0.09066305818673884,0.036535859269282815,0.009472259810554804,0,0,0.009472259810554804,0.3968042609853529,0.014647137150466045,0.03062583222370173,0.5339547270306259,0.015978695073235686,0.0039946737683089215,0,0,0,0.0039946737683089215,04013_0159 COPPER HILLS,MARICOPA,2605,685,725,1053,1281,1361,1031,1624,1627,2151,0.473217726,0.526782274,0.144009217,0.203917051,0.316052227,0.336021505,0.882149712,0.00537428,0.047600768,0.06487524,0.278116119,0.294356476,0.427527406,0.315588592,0.684411408,0.271509052,0.61064066
AZ,MARICOPA,0160 COPPERWOOD,Early Voting,0.18930041152263374,0.3168724279835391,0.34156378600823045,0.07407407407407407,0.06172839506172839,0.00823045267489712,0,0,0.00823045267489712,0.45714285714285713,0.04081632653061224,0.024489795918367346,0.45714285714285713,0.02040816326530612,0,0,0,0,0,04013_0160 COPPERWOOD,MARICOPA,1680,511,545,558,637,676,421,855,801,1219,0.446172249,0.553827751,0.161904762,0.242261905,0.330952381,0.264880952,0.707738095,0.026190476,0.216666667,0.049404762,0.316604709,0.337670384,0.345724907,0.657443378,0.342556622,0.446522611,0.261215484
AZ,MARICOPA,0160 COPPERWOOD,Election Day,0.13333333333333333,0.30666666666666664,0.5466666666666666,0.013333333333333334,0,0,0,0,0,0.6052631578947368,0.02631578947368421,0.013157894736842105,0.32894736842105265,0.02631578947368421,0,0,0,0,0,04013_0160 COPPERWOOD,MARICOPA,1680,511,545,558,637,676,421,855,801,1219,0.446172249,0.553827751,0.161904762,0.242261905,0.330952381,0.264880952,0.707738095,0.026190476,0.216666667,0.049404762,0.316604709,0.337670384,0.345724907,0.657443378,0.342556622,0.446522611,0.261215484
AZ,MARICOPA,0160 COPPERWOOD,Provisional,0.5,0.5,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,04013_0160 COPPERWOOD,MARICOPA,1680,511,545,558,637,676,421,855,801,1219,0.446172249,0.553827751,0.161904762,0.242261905,0.330952381,0.264880952,0.707738095,0.026190476,0.216666667,0.049404762,0.316604709,0.337670384,0.345724907,0.657443378,0.342556622,0.446522611,0.261215484
AZ,MARICOPA,0160 COPPERWOOD,Total Vote Share,0.178125,0.315625,0.3875,0.059375,0.046875,0.00625,0,0,0.00625,0.49382716049382713,0.037037037037037035,0.021604938271604937,0.42592592592592593,0.021604938271604937,0,0,0,0,0,04013_0160 COPPERWOOD,MARICOPA,1680,511,545,558,637,676,421,855,801,1219,0.446172249,0.553827751,0.161904762,0.242261905,0.330952381,0.264880952,0.707738095,0.026190476,0.216666667,0.049404762,0.316604709,0.337670384,0.345724907,0.657443378,0.342556622,0.446522611,0.261215484
AZ,MARICOPA,0161 CORA,Early Voting,0.21739130434782608,0.2391304347826087,0.43478260869565216,0.06521739130434782,0.043478260869565216,0,0,0,0,0.4791666666666667,0.0625,0.041666666666666664,0.3958333333333333,0.020833333333333332,0,0,0,0,0,04013_0161 CORA,MARICOPA,1607,672,668,197,423,429,238,605,495,905,0.458097038,0.541902962,0.316313823,0.274595268,0.258405978,0.150684932,0.245177349,0.009334163,0.718108276,0.027380212,0.43721535500000003,0.434612882,0.128171763,0.809810863,0.190189137,0.188627338,0.056550011
AZ,MARICOPA,0161 CORA,Election Day,0,0.15789473684210525,0.631578947368421,0.21052631578947367,0,0,0,0,0,0.7368421052631579,0,0,0.2631578947368421,0,0,0,0,0,0,04013_0161 CORA,MARICOPA,1607,672,668,197,423,429,238,605,495,905,0.458097038,0.541902962,0.316313823,0.274595268,0.258405978,0.150684932,0.245177349,0.009334163,0.718108276,0.027380212,0.43721535500000003,0.434612882,0.128171763,0.809810863,0.190189137,0.188627338,0.056550011
AZ,MARICOPA,0161 CORA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0161 CORA,MARICOPA,1607,672,668,197,423,429,238,605,495,905,0.458097038,0.541902962,0.316313823,0.274595268,0.258405978,0.150684932,0.245177349,0.009334163,0.718108276,0.027380212,0.43721535500000003,0.434612882,0.128171763,0.809810863,0.190189137,0.188627338,0.056550011
AZ,MARICOPA,0161 CORA,Total Vote Share,0.15384615384615385,0.2153846153846154,0.49230769230769234,0.1076923076923077,0.03076923076923077,0,0,0,0,0.5522388059701493,0.04477611940298507,0.029850746268656716,0.3582089552238806,0.014925373134328358,0,0,0,0,0,04013_0161 CORA,MARICOPA,1607,672,668,197,423,429,238,605,495,905,0.458097038,0.541902962,0.316313823,0.274595268,0.258405978,0.150684932,0.245177349,0.009334163,0.718108276,0.027380212,0.43721535500000003,0.434612882,0.128171763,0.809810863,0.190189137,0.188627338,0.056550011
AZ,MARICOPA,0162 CORBELL,Early Voting,0.22507552870090636,0.21450151057401812,0.3580060422960725,0.14501510574018128,0.04833836858006042,0.004531722054380665,0,0,0.004531722054380665,0.36257309941520466,0.03070175438596491,0.05116959064327485,0.5233918128654971,0.02631578947368421,0.0029239766081871343,0,0,0,0.0029239766081871343,04013_0162 CORBELL,MARICOPA,3704,1018,1379,1103,1957,2048,1532,2404,2380,3037,0.479913138,0.520086862,0.14852822,0.21847151,0.298676749,0.334323521,0.793196544,0.008909287,0.117440605,0.080453564,0.290857143,0.394,0.315142857,0.376055273,0.623944727,0.291839535,0.501357009
AZ,MARICOPA,0162 CORBELL,Election Day,0.1743119266055046,0.22018348623853212,0.45871559633027525,0.10091743119266056,0.045871559633027525,0,0,0,0,0.5535714285714286,0.008928571428571428,0.026785714285714284,0.39285714285714285,0.017857142857142856,0,0,0,0,0,04013_0162 CORBELL,MARICOPA,3704,1018,1379,1103,1957,2048,1532,2404,2380,3037,0.479913138,0.520086862,0.14852822,0.21847151,0.298676749,0.334323521,0.793196544,0.008909287,0.117440605,0.080453564,0.290857143,0.394,0.315142857,0.376055273,0.623944727,0.291839535,0.501357009
AZ,MARICOPA,0162 CORBELL,Provisional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04013_0162 CORBELL,MARICOPA,3704,1018,1379,1103,1957,2048,1532,2404,2380,3037,0.479913138,0.520086862,0.14852822,0.21847151,0.298676749,0.334323521,0.793196544,0.008909287,0.117440605,0.080453564,0.290857143,0.394,0.315142857,0.376055273,0.623944727,0.291839535,0.501357009
AZ,MARICOPA,0162 CORBELL,Total Vote Share,0.21733505821474774,0.2147477360931436,0.3738680465717982,0.1384217335058215,0.047865459249676584,0.0038809831824062097,0,0,0.0038809831824062097,0.39097744360902253,0.02756892230576441,0.047619047619047616,0.5037593984962406,0.02506265664160401,0.002506265664160401,0,0,0,0.002506265664160401,04013_0162 CORBELL,MARICOPA,3704,1018,1379,1103,1957,2048,1532,2404,2380,3037,0.479913138,0.520086862,0.14852822,0.21847151,0.298676749,0.334323521,0.793196544,0.008909287,0.117440605,0.080453564,0.290857143,0.394,0.315142857,0.376055273,0.623944727,0.291839535,0.501357009
AZ,MARICOPA,0163 CORDES,Early Voting,0.15602836879432624,0.2553191489361702,0.375886524822695,0.15602836879432624,0.05673758865248227,0,0,0,0,0.46853146853146854,0.03496503496503497,0.02097902097902098,0.46853146853146854,0.006993006993006993,0,0,0,0,0,04013_0163 CORDES,MARICOPA,2878,1194,1123,469,664,699,352,1043,913,1675,0.474183351,0.525816649,0.26173097,0.348627042,0.278415016,0.111226973,0.381136045,0.044880785,0.525596073,0.048387097,0.428571429,0.403086863,0.168341709,0.599387405,0.400612595,0.218419574,0.16271647
AZ,MARICOPA,0163 CORDES,Election Day,0.09090909090909091,0.15151515151515152,0.6666666666666666,0.030303030303030304,0.06060606060606061,0,0,0,0,0.8235294117647058,0,0,0.17647058823529413,0,0,0,0,0,0,04013_0163 CORDES,MARICOPA,2878,1194,1123,469,664,699,352,1043,913,1675,0.474183351,0.525816649,0.26173097,0.348627042,0.278415016,0.111226973,0.381136045,0.044880785,0.525596073,0.048387097,0.428571429,0.403086863,0.168341709,0.599387405,0.400612595,0.218419574,0.16271647
AZ,MARICOPA,0163 CORDES,Provisional,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04013_0163 CORDES,MARICOPA,2878,1194,1123,469,664,699,352,1043,913,1675,0.474183351,0.525816649,0.26173097,0.348627042,0.278415016,0.111226973,0.381136045,0.044880785,0.525596073,0.048387097,0.428571429,0.403086863,0.168341709,0.599387405,0.400612595,0.218419574,0.16271647
AZ,MARICOPA,0163 CORDES,Total Vote Share,0.14285714285714285,0.2342857142857143,0.4342857142857143,0.13142857142857142,0.05714285714285714,0,0,0,0,0.5393258426966292,0.028089887640449437,0.016853932584269662,0.4101123595505618,0.0056179775280898875,0,0,0,0,0,04013_0163 CORDES,MARICOPA,2878,1194,1123,469,664,699,352,1043,913,1675,0.474183351,0.525816649,0.26173097,0.348627042,0.278415016,0.111226973,0.381136045,0.044880785,0.525596073,0.048387097,0.428571429,0.403086863,0.168341709,0.599387405,0.400612595,0.218419574,0.16271647
AZ,MARICOPA,0164 CORDONIZ,Early Voting,0.19672131147540983,0.23497267759562843,0.45901639344262296,0.0546448087431694,0.04371584699453552,0.00546448087431694,0,0,0.00546448087431694,0.59375,0.046875,0.026041666666666668,0.3072916666666667,0.015625,0.005208333333333333,0,0,0,0.005208333333333333,04013_0164 CORDONIZ,MARICOPA,3426,1358,1247,665,925,964,486,1356,1170,2076,0.467570755,0.532429245,0.272913018,0.316695855,0.284588441,0.125802685,0.423357664,0.046131387,0.481167883,0.049343066,0.41529052,0.381345566,0.203363914,0.755093818,0.244906182,0.309554355,0.113803309
AZ,MARICOPA,0164 CORDONIZ,Election Day,0.125,0.07142857142857142,0.7321428571428571,0.05357142857142857,0.017857142857142856,0,0,0,0,0.7192982456140351,0,0,0.2631578947368421,0.017543859649122806,0,0,0,0,0,04013_0164 CORDONIZ,MARICOPA,3426,1358,1247,665,925,964,486,1356,1170,2076,0.467570755,0.532429245,0.272913018,0.316695855,0.284588441,0.125802685,0.423357664,0.046131387,0.481167883,0.049343066,0.41529052,0.381345566,0.203363914,0.755093818,0.244906182,0.309554355,0.113803309
AZ,MARICOPA,0164 CORDONIZ,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0164 CORDONIZ,MARICOPA,3426,1358,1247,665,925,964,486,1356,1170,2076,0.467570755,0.532429245,0.272913018,0.316695855,0.284588441,0.125802685,0.423357664,0.046131387,0.481167883,0.049343066,0.41529052,0.381345566,0.203363914,0.755093818,0.244906182,0.309554355,0.113803309
AZ,MARICOPA,0164 CORDONIZ,Total Vote Share,0.1799163179916318,0.19665271966527198,0.5230125523012552,0.05439330543933055,0.03765690376569038,0.0041841004184100415,0,0,0.0041841004184100415,0.6224899598393574,0.03614457831325301,0.020080321285140562,0.2971887550200803,0.01606425702811245,0.004016064257028112,0,0,0,0.004016064257028112,04013_0164 CORDONIZ,MARICOPA,3426,1358,1247,665,925,964,486,1356,1170,2076,0.467570755,0.532429245,0.272913018,0.316695855,0.284588441,0.125802685,0.423357664,0.046131387,0.481167883,0.049343066,0.41529052,0.381345566,0.203363914,0.755093818,0.244906182,0.309554355,0.113803309
AZ,MARICOPA,0165 CORDOVA,Early Voting,0.14035087719298245,0.2807017543859649,0.45614035087719296,0.03508771929824561,0.05263157894736842,0.017543859649122806,0,0,0.017543859649122806,0.48148148148148145,0.018518518518518517,0.018518518518518517,0.3888888888888889,0.05555555555555555,0.018518518518518517,0,0,0,0.018518518518518517,04013_0165 CORDOVA,MARICOPA,1177,464,451,208,234,241,136,334,306,564,0.465457686,0.534542314,0.452846219,0.1971113,0.193712829,0.156329652,0.366496599,0.017006803,0.571428571,0.045068027,0.413178985,0.40160285,0.185218166,0.836095796,0.163904204,0.301456645,0.065039954
AZ,MARICOPA,0165 CORDOVA,Election Day,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,04013_0165 CORDOVA,MARICOPA,1177,464,451,208,234,241,136,334,306,564,0.465457686,0.534542314,0.452846219,0.1971113,0.193712829,0.156329652,0.366496599,0.017006803,0.571428571,0.045068027,0.413178985,0.40160285,0.185218166,0.836095796,0.163904204,0.301456645,0.065039954
AZ,MARICOPA,0165 CORDOVA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0165 CORDOVA,MARICOPA,1177,464,451,208,234,241,136,334,306,564,0.465457686,0.534542314,0.452846219,0.1971113,0.193712829,0.156329652,0.366496599,0.017006803,0.571428571,0.045068027,0.413178985,0.40160285,0.185218166,0.836095796,0.163904204,0.301456645,0.065039954
AZ,MARICOPA,0165 CORDOVA,Total Vote Share,0.14492753623188406,0.2608695652173913,0.4927536231884058,0.028985507246376812,0.043478260869565216,0.014492753623188406,0,0,0.014492753623188406,0.5303030303030303,0.015151515151515152,0.015151515151515152,0.36363636363636365,0.045454545454545456,0.015151515151515152,0,0,0,0.015151515151515152,04013_0165 CORDOVA,MARICOPA,1177,464,451,208,234,241,136,334,306,564,0.465457686,0.534542314,0.452846219,0.1971113,0.193712829,0.156329652,0.366496599,0.017006803,0.571428571,0.045068027,0.413178985,0.40160285,0.185218166,0.836095796,0.163904204,0.301456645,0.065039954
AZ,MARICOPA,0166 CORONA,Early Voting,0.19850187265917604,0.2958801498127341,0.4044943820224719,0.07865168539325842,0.02247191011235955,0,0,0,0,0.4199288256227758,0.0071174377224199285,0.046263345195729534,0.49110320284697506,0.021352313167259787,0.0071174377224199285,0,0,0,0.0071174377224199285,04013_0166 CORONA,MARICOPA,1683,501,566,515,833,853,589,1065,1014,1382,0.483870968,0.516129032,0.146254459,0.246730083,0.350178359,0.256837099,0.786096257,0.008912656,0.124777184,0.080213904,0.316687737,0.357774968,0.325537295,0.321900373,0.678099627,0.24531571,0.540780547
AZ,MARICOPA,0166 CORONA,Election Day,0.16901408450704225,0.352112676056338,0.4084507042253521,0.056338028169014086,0.014084507042253521,0,0,0,0,0.44,0.08,0.04,0.41333333333333333,0,0.013333333333333334,0,0,0,0.013333333333333334,04013_0166 CORONA,MARICOPA,1683,501,566,515,833,853,589,1065,1014,1382,0.483870968,0.516129032,0.146254459,0.246730083,0.350178359,0.256837099,0.786096257,0.008912656,0.124777184,0.080213904,0.316687737,0.357774968,0.325537295,0.321900373,0.678099627,0.24531571,0.540780547
AZ,MARICOPA,0166 CORONA,Provisional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04013_0166 CORONA,MARICOPA,1683,501,566,515,833,853,589,1065,1014,1382,0.483870968,0.516129032,0.146254459,0.246730083,0.350178359,0.256837099,0.786096257,0.008912656,0.124777184,0.080213904,0.316687737,0.357774968,0.325537295,0.321900373,0.678099627,0.24531571,0.540780547
AZ,MARICOPA,0166 CORONA,Total Vote Share,0.19230769230769232,0.3076923076923077,0.40532544378698226,0.07396449704142012,0.020710059171597635,0,0,0,0,0.4241573033707865,0.02247191011235955,0.0449438202247191,0.4747191011235955,0.016853932584269662,0.008426966292134831,0,0,0,0.008426966292134831,04013_0166 CORONA,MARICOPA,1683,501,566,515,833,853,589,1065,1014,1382,0.483870968,0.516129032,0.146254459,0.246730083,0.350178359,0.256837099,0.786096257,0.008912656,0.124777184,0.080213904,0.316687737,0.357774968,0.325537295,0.321900373,0.678099627,0.24531571,0.540780547
AZ,MARICOPA,0167 CORONADO,Early Voting,0.15466101694915255,0.3347457627118644,0.3601694915254237,0.09110169491525423,0.05084745762711865,0.00423728813559322,0,0,0.00423728813559322,0.3798767967145791,0.03285420944558522,0.04722792607802875,0.5071868583162218,0.024640657084188913,0.004106776180698152,0,0,0,0.004106776180698152,04013_0167 CORONADO,MARICOPA,3032,922,966,937,1270,1295,911,1669,1628,2267,0.496352785,0.503647215,0.174859782,0.271527549,0.255031343,0.298581326,0.822559367,0.006926121,0.125659631,0.044854881,0.326371681,0.341946903,0.331681416,0.485472471,0.514527529,0.383863387,0.438695979
