cbs_region,jurisdiction,precincts_reported,precinct_pct_reported,county_total_turnout,county_total_early,county_total_absentee,county_total_election_day,timestamp,estimate_eday_eday_lagged,estimate_eday_party_demo,estimate_eday_demo,estimate_absentee_absentee_lagged,estimate_absentee_party_demo,estimate_absentee_demo,estimate_early_early_lagged,estimate_early_party_demo,estimate_early_demo,race_name,party,state
1,BEAUFORT,0,0,0,0,0,0,2024-02-01T20:11:28Z,5759.39339998938,5800.64129375833,5808.809934419034,1478.713100065783,1507.6534375638867,1640.8775914075602,3394.3816933376834,3450.4428416745573,3394.3816933376834,Governor-Republican,Republican,NC
1,BERTIE,0,0,0,0,0,0,2024-02-01T20:11:28Z,805.045731138888,817.3474474450975,805.3101183776291,246.92735058236303,37.22609856818776,181.2945271195035,331.1605363189101,175.14276204405562,331.1605363189101,Governor-Republican,Republican,NC
1,BLADEN,0,0,0,0,0,0,2024-02-01T20:11:28Z,2785.179364880909,2785.1793648809085,2785.179364880909,466.923050347464,527.8597444076181,623.4094143212562,1292.376459839784,1282.1445660107913,1292.376459839784,Governor-Republican,Republican,NC
1,BRUNSWICK,0,0,0,0,0,0,2024-02-01T20:11:28Z,19315.94820384516,20720.973949894003,21567.932671653743,6586.235893822174,6732.515996714564,7211.009354802675,15603.758567483706,15299.852006449073,15603.758567483706,Governor-Republican,Republican,NC
1,CAMDEN,0,0,0,0,0,0,2024-02-01T20:11:28Z,1489.283776540251,1260.3897465634632,1319.738675747278,311.9319296068654,393.17197570676444,441.2891568521561,893.6931442958879,889.1757737920597,893.6931442958879,Governor-Republican,Republican,NC
1,CARTERET,0,0,0,0,0,0,2024-02-01T20:11:28Z,11804.571924371887,11117.395069079494,11137.193738947768,3384.707416053239,3399.0797406746874,3676.016236152218,7903.458062211215,7668.788243936177,7903.458062211215,Governor-Republican,Republican,NC
1,CHOWAN,0,0,0,0,0,0,2024-02-01T20:11:28Z,1059.973294265091,1059.973294265091,1059.973294265091,275.7349235293954,344.4306432402786,411.2180851104264,807.8848745959294,798.6975647353868,807.8848745959294,Governor-Republican,Republican,NC
1,COLUMBUS,0,0,0,0,0,0,2024-02-01T20:11:28Z,4548.4629338335335,4067.114717260304,4066.9441994367025,1443.0362442089377,1088.5491969010418,1228.0720051830992,2614.1579978655686,2627.4874209773616,2614.1579978655686,Governor-Republican,Republican,NC
1,CRAVEN,0,0,0,0,0,0,2024-02-01T20:11:28Z,10823.850461262988,10823.850461262988,10823.850461262986,3388.27611680506,3249.5126538746376,3508.556185690514,7741.68640162238,7606.603081743023,7741.68640162238,Governor-Republican,Republican,NC
1,CUMBERLAND,0,0,0,0,0,0,2024-02-01T20:11:28Z,15447.448600973416,16572.993819530304,16345.882932221268,6634.88046634943,3400.4019122072496,3998.8629303050247,11045.611839741581,10094.365210576849,11045.611839741581,Governor-Republican,Republican,NC
1,CURRITUCK,0,0,0,0,0,0,2024-02-01T20:11:28Z,4887.770768069721,4793.815629830003,4767.069116010755,1300.6342522490518,1279.3935984508034,1406.7798329207058,2962.1711867917484,2862.065309258798,2962.1711867917484,Governor-Republican,Republican,NC
1,DARE,0,0,0,0,0,0,2024-02-01T20:11:28Z,4496.161455831667,4520.6662429621865,4499.480451326386,1434.9271154553471,1521.447878785292,1666.3887766636517,3488.8460491466562,3376.2611889310174,3488.8460491466562,Governor-Republican,Republican,NC
1,DUPLIN,0,0,0,0,0,0,2024-02-01T20:11:28Z,5290.079961279647,5272.03301841507,5267.775171319886,1359.5938648972055,1016.1357963837341,999.8086814437643,2396.8548277209666,2448.3041285273634,2396.8548277209666,Governor-Republican,Republican,NC
1,EDGECOMBE,0,0,0,0,0,0,2024-02-01T20:11:28Z,2214.4774156477956,2405.6606939169997,2393.896724029123,944.4267615212642,363.6314566663684,699.7224941596768,1302.3917734173087,1059.7780611858363,1302.3917734173087,Governor-Republican,Republican,NC
1,GATES,0,0,0,0,0,0,2024-02-01T20:11:28Z,653.0951240377209,653.095124037721,653.0951240377211,212.71262954550562,209.03559971434697,256.37657247152487,511.90782918766496,503.500467711198,511.90782918766496,Governor-Republican,Republican,NC
1,GREENE,0,0,0,0,0,0,2024-02-01T20:11:28Z,1462.7783473742215,1366.7551286887845,1372.7505753880612,285.49616809005994,243.2748358173319,284.0110460582932,592.7326526027281,597.5912181092663,592.7326526027281,Governor-Republican,Republican,NC
1,HALIFAX,0,0,0,0,0,0,2024-02-01T20:11:28Z,2237.433162440189,2395.536461863109,2413.620845060553,616.7115850467861,147.14397692449484,495.38853161097705,984.8250269250738,576.5181183483264,984.8250269250738,Governor-Republican,Republican,NC
1,HARNETT,0,0,0,0,0,0,2024-02-01T20:11:28Z,10346.248406633958,10346.248406633957,10346.248406633958,3623.7565104701903,3256.675053847772,3027.6893413777943,7902.329823609002,7998.449809176073,7902.329823609002,Governor-Republican,Republican,NC
1,HERTFORD,0,0,0,0,0,0,2024-02-01T20:11:28Z,727.8748781208247,694.4481532610785,689.8214011250437,203.832220828363,11.350551689316767,171.91696842678613,309.51075271141696,127.36211499870531,309.51075271141696,Governor-Republican,Republican,NC
1,HYDE,0,0,0,0,0,0,2024-02-01T20:11:28Z,459.50297764028727,474.9738378759184,478.76286366950035,40.24653227848069,75.71391438324717,91.3717285641085,182.25330513171326,175.7942282019683,182.25330513171326,Governor-Republican,Republican,NC
1,JONES,0,0,0,0,0,0,2024-02-01T20:11:28Z,1214.5485494946954,1214.5485494946954,1214.5485494946954,215.19417259018087,263.0720501908209,280.5442321069862,575.4186831441633,614.4616562410288,575.4186831441633,Governor-Republican,Republican,NC
