cbs_region,jurisdiction,precincts_reported,precinct_pct_reported,county_total_turnout,county_total_early,county_total_absentee,county_total_election_day,timestamp,estimate_eday_eday_lagged,estimate_eday_party_demo,estimate_eday_demo,estimate_absentee_absentee_lagged,estimate_absentee_party_demo,estimate_absentee_demo,estimate_early_early_lagged,estimate_early_party_demo,estimate_early_demo,race_name,party,state
1,BEAUFORT,25,0.9259259259259259,7423,2259,42,5122,2024-03-06T02:52:58Z,NA,NA,NA,17.439622667268967,19.689732100104308,16.839658248012555,723.5896674194975,741.9544222746214,723.5896674194975,Governor-Republican,Republican,NC
1,BERTIE,11,0.6875,763,280,1,482,2024-03-06T02:52:58Z,NA,NA,NA,0.8893132172754716,-0.6699583250304508,0.3771389848886491,36.75284601029512,-42.892487761808546,36.75284601029512,Governor-Republican,Republican,NC
1,BLADEN,16,0.6956521739130435,2021,920,11,1090,2024-03-06T02:52:58Z,NA,NA,NA,11.341479511355544,6.11028804184619,4.965099431985429,221.9039012331067,214.56673576532265,221.9039012331067,Governor-Republican,Republican,NC
1,BRUNSWICK,27,1,13746,10107,374,3265,2024-03-06T02:52:58Z,4322.317765105604,1362.3270924772798,1362.3270924772771,61.66007591628393,91.39952572529923,94.71520021483457,3764.4024494331047,3451.1988645945326,3764.4024494331047,Governor-Republican,Republican,NC
1,CAMDEN,4,0.6666666666666666,989,0,3,986,2024-03-06T02:52:58Z,NA,NA,NA,5.354593904826801,5.350482267941704,5.131495561789313,221.4011953178398,203.16897779408114,221.4011953178398,Governor-Republican,Republican,NC
1,CARTERET,26,1,6581,4770,74,1737,2024-03-06T02:52:58Z,1052.3975014141124,811.6190642586888,811.6190642586895,27.565590453287648,46.53989513456327,49.380035135411276,1971.7936434708597,1770.418758390083,1971.7936434708597,Governor-Republican,Republican,NC
1,CHOWAN,6,1,1807,681,7,1119,2024-03-06T02:52:58Z,365.493586044627,365.49358604462714,365.4935860446271,6.477435851564105,4.3080642849955675,3.6171562787009024,170.01685208345842,160.67465310989834,170.01685208345842,Governor-Republican,Republican,NC
1,COLUMBUS,21,1,4606,1099,15,3492,2024-03-06T02:52:58Z,1047.8831764509082,1115.940856632888,1115.940856632888,8.628297372486365,13.157562323260079,11.370959210410847,478.12228474515206,464.36382488301683,478.12228474515206,Governor-Republican,Republican,NC
1,CRAVEN,21,1,13017,5112,95,7810,2024-03-06T02:52:58Z,3118.2747320717563,3118.2747320717554,3118.2747320717567,38.610512217769944,41.28067860337872,40.38029642136957,1585.9108205076102,1515.273620399914,1585.9108205076102,Governor-Republican,Republican,NC
1,CUMBERLAND,77,1,15961,4498,120,11343,2024-03-06T02:52:58Z,3241.430594085073,3319.255710776429,3319.2557107764305,53.11837373117013,25.649247437306904,36.33274296516201,898.0262730057252,438.1664656906998,898.0262730057252,Governor-Republican,Republican,NC
1,CURRITUCK,0,0,0,0,0,0,2024-03-06T02:52:58Z,NA,NA,NA,9.557789910834229,17.527505614546207,18.301511156340997,748.4413928483693,673.6205320495167,748.4413928483693,Governor-Republican,Republican,NC
1,DARE,20,0.9090909090909091,5256,1377,57,3822,2024-03-06T02:52:58Z,NA,NA,NA,12.541647062098479,21.171403925657277,22.233772498584287,911.8138076269936,818.928916075601,911.8138076269936,Governor-Republican,Republican,NC
1,DUPLIN,19,1,2666,1086,18,1562,2024-03-06T02:52:58Z,513.699990881271,513.6999908812712,513.6999908812711,7.394181730578464,12.35218450882863,10.9692254057962,384.59007190211105,436.8779698640716,384.59007190211105,Governor-Republican,Republican,NC
1,EDGECOMBE,22,0.8461538461538461,2315,616,11,1688,2024-03-06T02:52:58Z,NA,NA,NA,4.349703495764689,1.7427525591513764,1.452704691453643,135.68142029741563,21.57803254360333,135.68142029741563,Governor-Republican,Republican,NC
1,GATES,8,0.8888888888888888,1014,287,6,721,2024-03-06T02:52:58Z,NA,NA,NA,3.3870578362811132,2.502571784766396,2.1656220217288875,100.67220566092604,88.72956211626955,100.67220566092604,Governor-Republican,Republican,NC
1,GREENE,10,1,1684,407,10,1267,2024-03-06T02:52:58Z,295.193907378282,295.19390737828195,295.193907378282,3.4685913484807505,2.8191760340946845,2.248396164257573,99.60896715788078,97.08533984119786,99.60896715788078,Governor-Republican,Republican,NC
1,HALIFAX,20,0.8,1794,542,4,1248,2024-03-06T02:52:58Z,NA,NA,NA,4.997769389856466,-1.1266468755315757,1.7878150173203773,108.09129748273122,-89.72244812445352,108.09129748273122,Governor-Republican,Republican,NC
1,HARNETT,13,1,12100,4068,121,7911,2024-03-06T02:52:58Z,2977.5210719823103,2977.5210719823103,2977.5210719823103,41.525853568753455,39.86006836414698,40.728494570830925,1277.8397758070214,1365.4986983257293,1277.8397758070214,Governor-Republican,Republican,NC
1,HERTFORD,13,1,816,190,0,626,2024-03-06T02:52:58Z,89.56905216356837,89.5690521635684,89.56905216356836,1.7335817104891365,-1.1474084656105978,0.19423828867533494,30.016084175539742,-63.17927098371385,30.016084175539742,Governor-Republican,Republican,NC
1,HYDE,0,0,0,0,0,0,2024-03-06T02:52:58Z,NA,NA,NA,1.8321405585263482,0.9696587726557719,0.9410612899972179,42.10609841552667,35.956013230293365,42.10609841552667,Governor-Republican,Republican,NC
1,JONES,9,0.9,1275,312,4,959,2024-03-06T02:52:58Z,NA,NA,NA,4.444063309963255,3.3773883008425156,2.460734655161932,109.66888833503621,124.14846099601722,109.66888833503621,Governor-Republican,Republican,NC
